task_id,tests_passed,tests_failed,total_tests,pass_rate,all_passed,original_z_score,original_p_exact,original_p_unified,original_score,original_method_used,original_preferred_ratio,original_token_count,original_green_count,original_is_watermarked,original_unique_starts,generated_z_score,generated_p_exact,generated_p_unified,generated_score,generated_method_used,generated_preferred_ratio,generated_token_count,generated_green_count,generated_is_watermarked,generated_unique_starts
1,0,4,4,0.0,False,-1.4617563850253374,0.9761742619402579,0.9761742619402579,0.010472647247700034,binomial,0.2,5,1,False,"['c', 'p', 'r']",-0.10575811182078088,0.7260229585893919,0.7260229585893919,0.13904964564834515,binomial,0.5,4,2,False,"['i', 'o', 'r', 's']"
3,6,0,6,100.0,True,0.4865676860569429,0.5395671498659849,0.5395671498659849,0.26795449907837093,binomial,0.6666666666666666,3,2,False,"['b', 'o']",-0.16721825719622224,0.686075181215451,0.686075181215451,0.1636282910017249,binomial,0.5,10,5,False,"['a', 'b', 'i', 'l', 'r', 't', 'w']"
4,3,0,3,100.0,True,-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['m', 'n', 'x']",-0.46090040962629375,0.7592887741056003,0.7592887741056003,0.11959302100978572,binomial,0.47058823529411764,16,8,False,"['a', 'c', 'd', 'f', 'l', 'm', 'r', 't', 'x']"
7,0,4,4,0.0,False,-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['s', 'x']",-0.12952670506055974,0.7043595809718983,0.7043595809718983,0.15220557357999073,binomial,0.5,6,3,False,"['i', 'l', 'm', 'r', 't']"
8,5,0,5,100.0,True,-1.1071552331238004,0.9496919955951091,0.9496919955951091,0.022417222397880708,binomial,0.25,4,1,False,"['n', 'p', 's']",-1.6850429502248667,0.9781764942175564,0.9781764942175564,0.009582777575115185,binomial,0.2727272727272727,11,3,False,"['a', 'c', 'l', 'n', 'p', 'r', 't']"
11,3,0,3,100.0,True,0.9955727741759854,0.27211998825567785,0.27211998825567785,0.5652395564550187,binomial,0.7142857142857143,7,5,False,"['a', 'b', 'i', 'j', 'x', 'y']",-0.16721825719622224,0.686075181215451,0.686075181215451,0.1636282910017249,binomial,0.5,10,5,False,"['a', 'b', 'c', 'i', 'j', 'r']"
12,0,3,3,0.0,False,-1.1071552331238004,0.9496919955951091,0.9496919955951091,0.022417222397880708,binomial,0.25,4,1,False,"['m', 's', 'x']",0.3949784745638712,0.46022271917074614,0.46022271917074614,0.33703194593042635,binomial,0.5833333333333334,12,7,False,"['c', 'e', 'h', 'i', 'l', 'm', 'o', 'r', 'u']"
13,4,0,4,100.0,True,-0.07478227803395933,0.7757055408511148,0.7757055408511148,0.1103031063868449,binomial,0.5,2,1,False,"['a', 'b']",-0.1831784229861434,0.682060728776028,0.682060728776028,0.16617695525826356,binomial,0.5,10,6,False,"['a', 'b', 'f', 'o', 'p', 'r', 's']"
17,0,5,5,0.0,False,-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['m', 'n', 'x']",1.642881481156972,0.1458660345824145,0.1458660345824145,0.8360458233273154,binomial,1.0,3,3,False,"['i', 'o', 'p']"
21,5,0,5,100.0,True,-1.1071552331238004,0.9496919955951091,0.9496919955951091,0.022417222397880708,binomial,0.25,4,1,False,"['m', 'n', 'x']",-2.014717077319213,0.9895561169604555,0.9895561169604555,0.004559572255750083,binomial,0.26666666666666666,15,4,False,"['a', 'c', 'f', 'h', 'l', 'm', 'n', 'r', 's', 'x']"
23,3,0,3,100.0,True,-1.05427617721341,1.0,1.0,-0.0,binomial,0.0,1,0,False,['s'],-0.12952670506055974,0.7043595809718983,0.7043595809718983,0.15220557357999073,binomial,0.5,6,3,False,"['a', 'i', 'r', 's']"
26,3,0,3,100.0,True,-2.357433199307799,1.0,1.0,-0.0,binomial,0.0,5,0,False,"['c', 'n']",0.46612089193447037,0.44339338648133686,0.44339338648133686,0.35321078897543634,binomial,0.6,10,6,False,"['c', 'f', 'g', 'i', 'l', 'm', 'o', 'p', 'r', 'u']"
28,0,3,3,0.0,False,-1.05427617721341,1.0,1.0,-0.0,binomial,0.0,1,0,False,['s'],-1.1071552331238004,0.9496919955951091,0.9496919955951091,0.022417222397880708,binomial,0.25,4,1,False,"['c', 'm', 'o', 'r']"
29,0,2,2,0.0,False,0.4865676860569429,0.5395671498659849,0.5395671498659849,0.26795449907837093,binomial,0.6666666666666666,3,2,False,"['p', 's', 'x']",1.9381481597796366,0.047657371044860355,0.047657371044860355,1.3218699186030969,binomial,0.8181818181818182,11,9,False,"['a', 'd', 'e', 'f', 'i', 'l', 'p', 'r']"
32,0,1,1,0.0,False,0.32959724353958586,0.5494130011517092,0.5494130011517092,0.26010106777377756,binomial,0.6,5,3,False,"['b', 'c', 'e', 'p', 'x']",0.842759953571848,0.3085231904531446,0.3085231904531446,0.5107121862261774,binomial,0.6666666666666666,8,6,False,"['c', 'e', 'i', 'm', 'p', 'r', 'x']"
34,1,0,1,100.0,True,0.9485180653926291,0.5264026402640264,0.5264026402640264,0.2786819411091051,binomial,1.0,1,1,False,['l'],-0.8576592512019715,0.8874157021935913,0.8874157021935913,0.051872891017595395,binomial,0.375,7,3,False,"['c', 'i', 'p', 'r', 's', 'u']"
35,2,0,2,100.0,True,0.4865676860569429,0.5395671498659849,0.5395671498659849,0.26795449907837093,binomial,0.6666666666666666,3,2,False,"['e', 'l', 'm']",0.32959724353958586,0.5494130011517092,0.5494130011517092,0.26010106777377756,binomial,0.6,5,3,False,"['c', 'e', 'l', 's']"
36,0,8,8,0.0,False,-0.9471640307553424,0.9134646048358213,0.9134646048358213,0.03930827614100301,binomial,0.3333333333333333,6,2,False,"['a', 'c', 'i', 'n', 's']",-1.1071552331238004,0.9496919955951091,0.9496919955951091,0.022417222397880708,binomial,0.25,4,1,False,"['n', 'o', 'r']"
37,3,0,3,100.0,True,2.323385272023788,0.021276900044798146,0.021276900044798146,1.6720916466546307,binomial,1.0,6,6,False,"['a', 'e', 'l', 'o']",2.120950872104509,0.0404194402104943,0.0404194402104943,1.3934097055455255,binomial,1.0,6,5,False,"['d', 'e', 'i', 'l', 'x']"
41,5,0,5,100.0,True,-1.05427617721341,1.0,1.0,-0.0,binomial,0.0,1,0,False,['n'],-0.12952670506055974,0.7043595809718983,0.7043595809718983,0.15220557357999073,binomial,0.5,5,3,False,"['c', 'i', 'n', 'p', 'r']"
43,9,0,9,100.0,True,1.8970361307852581,0.07678426572902679,0.07678426572902679,1.1147277644364204,binomial,1.0,4,4,False,"['i', 'j', 'l']",1.099460041065163,0.21860972643434967,0.21860972643434967,0.6603305192262308,binomial,0.7,9,7,False,"['c', 'i', 'j', 'o', 'p', 'r']"
44,0,7,7,0.0,False,-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['b', 'r', 'x']",0.05375992201232998,0.5824224119804351,0.5824224119804351,0.23476192144887326,binomial,0.5333333333333333,15,8,False,"['a', 'b', 'c', 'd', 'g', 'l', 'o', 'r', 's', 'x']"
47,5,0,5,100.0,True,0.9485180653926291,0.5264026402640264,0.5264026402640264,0.2786819411091051,binomial,1.0,1,1,False,['l'],-2.1348212763846157,0.9932576325220371,0.9932576325220371,0.0029380889965181516,binomial,0.23076923076923078,12,3,False,"['c', 'd', 'f', 'h', 'm', 'n', 'p', 's']"
48,7,0,7,100.0,True,-0.07478227803395933,0.7757055408511148,0.7757055408511148,0.1103031063868449,binomial,0.5,2,1,False,"['i', 't']",-0.9466493630759185,0.8829387635857614,0.8829387635857614,0.054069415968311954,binomial,0.4117647058823529,15,7,False,"['a', 'b', 'c', 'f', 'i', 'l', 'm', 'o', 'r', 's', 'u']"
50,0,1,1,0.0,False,-1.4909716683020648,1.0,1.0,-0.0,binomial,0.0,2,0,False,"['c', 's']",1.8970361307852581,0.07678426572902679,0.07678426572902679,1.1147277644364204,binomial,1.0,4,4,False,"['d', 'e']"
51,7,0,7,100.0,True,-1.4909716683020648,1.0,1.0,-0.0,binomial,0.0,2,0,False,"['s', 't']",-0.8576592512019715,0.8874157021935913,0.8874157021935913,0.051872891017595395,binomial,0.375,8,3,False,"['a', 'c', 'd', 'r', 's', 'v']"
52,6,0,6,100.0,True,0.4865676860569429,0.5395671498659849,0.5395671498659849,0.26795449907837093,binomial,0.6666666666666666,3,2,False,"['e', 'l', 't']",-0.8005574063269149,0.8680231307679347,0.8680231307679347,0.0614687017462849,binomial,0.4,9,4,False,"['a', 'b', 'c', 'd', 'r', 't']"
53,0,6,6,0.0,False,-0.07478227803395933,0.7757055408511148,0.7757055408511148,0.1103031063868449,binomial,0.5,2,1,False,"['x', 'y']",-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['r', 'x', 'y']"
54,7,0,7,100.0,True,-1.4909716683020648,1.0,1.0,-0.0,binomial,0.0,2,0,False,['s'],1.5057479463290055,0.13613214103897503,0.13613214103897503,0.8660393249957412,binomial,0.8333333333333334,6,5,False,"['c', 'e', 'o']"
57,8,0,8,100.0,True,0.9485180653926291,0.5264026402640264,0.5264026402640264,0.2786819411091051,binomial,1.0,1,1,False,['l'],1.2252740578220476,0.2222435678031568,0.2222435678031568,0.6531707995726848,binomial,0.8,5,4,False,"['d', 'i', 'l', 'x', 'y']"
58,4,0,4,100.0,True,1.5057479463290055,0.13613214103897503,0.13613214103897503,0.8660393249957412,binomial,0.8333333333333334,6,5,False,"['a', 'e', 'l', 'r']",-0.7122147842930715,0.8320240620351068,0.8320240620351068,0.0798641137838406,binomial,0.4375,12,7,False,"['a', 'c', 'f', 'i', 'l', 'r', 's']"
61,12,0,12,100.0,True,-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['b', 'd']",0.08707944236004245,0.5769988331378828,0.5769988331378828,0.23882506511513693,binomial,0.5384615384615384,13,7,False,"['a', 'b', 'c', 'd', 'i', 'r', 's']"
62,5,0,5,100.0,True,1.642881481156972,0.1458660345824145,0.1458660345824145,0.8360458233273154,binomial,1.0,3,3,False,"['i', 'x']",1.753504981418536,0.06770463994546759,0.06770463994546759,1.1693815671544177,binomial,0.7692307692307693,12,10,False,"['a', 'c', 'd', 'h', 'i', 'l', 'o', 'p', 'r']"
65,5,0,5,100.0,True,-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['s', 'x']",1.7525578446284913,0.0817370021522939,0.0817370021522939,1.0875812948430659,binomial,0.8571428571428571,7,6,False,"['a', 'e', 'i', 'l', 'o', 's']"
70,0,10,10,0.0,False,-0.6697461090430863,0.8937747363436798,0.8937747363436798,0.04877192537670896,binomial,0.3333333333333333,3,1,False,"['l', 'r', 's']",-0.10575811182078088,0.7260229585893919,0.7260229585893919,0.13904964564834515,binomial,0.5,4,2,False,"['i', 'o', 's']"
71,5,4,9,55.56,False,-0.5660795707428757,0.8437629302145137,0.8437629302145137,0.07377955877983959,binomial,0.4,5,2,False,"['a', 'b', 'c', 's']",-0.7122147842930715,0.8320240620351068,0.8320240620351068,0.0798641137838406,binomial,0.4375,14,7,False,"['a', 'b', 'c', 'd', 'g', 'h', 'i', 'r', 's']"
72,6,0,6,100.0,True,-0.10575811182078088,0.7260229585893919,0.7260229585893919,0.13904964564834515,binomial,0.5,4,2,False,"['i', 'j', 'q', 'w']",0.32959724353958586,0.5494130011517092,0.5494130011517092,0.26010106777377756,binomial,0.6,5,3,False,"['a', 'i', 'l', 'q', 'w']"
