task_id,tests_passed,tests_failed,total_tests,pass_rate,all_passed,original_z_score,original_p_exact,original_p_unified,original_score,original_method_used,original_preferred_ratio,original_token_count,original_green_count,original_is_watermarked,original_unique_starts,generated_z_score,generated_p_exact,generated_p_unified,generated_score,generated_method_used,generated_preferred_ratio,generated_token_count,generated_green_count,generated_is_watermarked,generated_unique_starts
0,7,0,7,100.0,True,0.20922690131747548,0.55814944513185,0.55814944513185,0.25324950266388563,binomial,0.42857142857142855,7,3,False,deint,0.20922690131747548,0.55814944513185,0.55814944513185,0.25324950266388563,binomial,0.42857142857142855,7,3,False,dijlnpt
2,3,0,3,100.0,True,1.2506408613597126,0.39,0.39,0.4089353929735008,binomial,1.0,1,1,False,n,0.3189410810774037,0.6279,0.6279,0.20210951694165108,binomial,0.5,2,1,False,dn
3,6,0,6,100.0,True,0.9824721401826685,0.337662,0.337662,0.47151781149636296,binomial,0.6666666666666666,3,2,False,bo,0.45105080245760126,0.5074512300000001,0.5074512300000001,0.2946056904781129,binomial,0.5,4,2,False,clot
4,3,0,3,100.0,True,0.9824721401826685,0.337662,0.337662,0.47151781149636296,binomial,0.6666666666666666,3,2,False,mnx,-0.3485392564445103,0.7489325603159545,0.7489325603159545,0.1255572877762245,binomial,0.3333333333333333,9,3,False,adlnt
5,3,0,3,100.0,True,0.45105080245760126,0.5074512300000001,0.5074512300000001,0.2946056904781129,binomial,0.5,4,2,False,dnr,0.552422157047008,0.43495122879000003,0.43495122879000003,0.36155943788410755,binomial,0.5,6,3,False,dilnr
6,3,0,3,100.0,True,0.20922690131747548,0.55814944513185,0.55814944513185,0.25324950266388563,binomial,0.42857142857142855,7,3,False,cdmpsx,-1.5367161179184,0.9808292687002719,0.9808292687002719,0.008406582950698772,binomial,0.125,8,1,False,cdglp
9,4,0,4,100.0,True,0.45105080245760126,0.5074512300000001,0.5074512300000001,0.2946056904781129,binomial,0.5,4,2,False,nr,0.04584455707277373,0.6455464704,0.6455464704,0.19007248908792793,binomial,0.4,5,2,False,lnp
11,3,0,3,100.0,True,0.9841413506414587,0.27068694033420004,0.27068694033420004,0.5675326968619676,binomial,0.5714285714285714,7,4,False,abijxy,-1.1215843794590765,0.948479625639,0.948479625639,0.022971993787012115,binomial,0.16666666666666666,6,1,False,ablr
13,4,0,4,100.0,True,0.3189410810774037,0.6279,0.6279,0.20210951694165108,binomial,0.5,2,1,False,ab,0.3189410810774037,0.6279,0.6279,0.20210951694165108,binomial,0.5,2,1,False,ab
15,3,0,3,100.0,True,0.3189410810774037,0.6279,0.6279,0.20210951694165108,binomial,0.5,2,1,False,nx,0.45105080245760126,0.5074512300000001,0.5074512300000001,0.2946056904781129,binomial,0.5,4,2,False,dns
