task_id,tests_passed,tests_failed,total_tests,pass_rate,all_passed,original_z_score,original_p_exact,original_p_unified,original_score,original_method_used,original_preferred_ratio,original_token_count,original_green_count,original_is_watermarked,original_unique_starts,generated_z_score,generated_p_exact,generated_p_unified,generated_score,generated_method_used,generated_preferred_ratio,generated_token_count,generated_green_count,generated_is_watermarked,generated_unique_starts
590,0,0,0,0,True,-0.4248663608727626,0.7839796745574446,0.7839796745574446,0.10569519668031967,binomial,0.5,8,4,False,cprxy,3.33466224087972,0.00024365661981297511,0.00024365661981297511,3.6132217849426835,binomial,1.0,15,15,True,acmns
776,0,0,0,0,True,-0.30042588487118127,0.7899068732061715,0.7899068732061715,0.10242410723702852,binomial,0.5,4,2,False,irtv,1.283368700562376,0.195410322021006,0.195410322021006,0.7090524995815901,binomial,0.8333333333333334,6,5,False,chsv
728,0,0,0,0,True,-1.311644915583696,0.9671508625796983,0.9671508625796983,0.01450577651100407,binomial,0.25,4,1,False,ilr,1.925268142428387,0.06245867090055319,0.06245867090055319,1.2044072616475612,binomial,1.0,5,5,False,cov
627,0,0,0,0,True,0.11634454817668259,0.6372271643192984,0.6372271643192984,0.19570571896237052,binomial,0.6,5,3,False,aefms,2.435292974654065,0.011829009521367164,0.011829009521367164,1.9270516186360978,binomial,1.0,8,8,True,mns
733,0,0,0,0,True,-1.1936019428750766,0.9458598826353558,0.9458598826353558,0.024173194153502164,binomial,0.3333333333333333,6,2,False,almrx,2.1090255817081935,0.03586834067646264,0.03586834067646264,1.4452887139770734,binomial,1.0,6,6,False,amnsv
57,0,0,0,0,True,1.7220121765538485,0.10876125009104651,0.10876125009104651,0.9635258093180489,binomial,1.0,4,4,False,ain,2.9826125810435338,0.0012865378628827845,0.0012865378628827845,2.8905774279541467,binomial,1.0,12,12,True,ijmns
166,0,0,0,0,True,1.4913062905217669,0.18938938902816768,0.18938938902816768,0.7226443569885367,binomial,1.0,3,3,False,aij,1.020806345302535,0.29397156685301984,0.29397156685301984,0.5316946728395044,binomial,0.8,5,4,False,ijn
468,0,0,0,0,True,2.1090255817081935,0.03586834067646264,0.03586834067646264,1.4452887139770734,binomial,1.0,6,6,False,acijmn,2.435292974654065,0.011829009521367164,0.011829009521367164,1.9270516186360978,binomial,1.0,8,8,True,aijmn
573,0,0,0,0,True,-1.311644915583696,0.9671508625796983,0.9671508625796983,0.01450577651100407,binomial,0.25,4,1,False,ilpt,1.7220121765538485,0.10876125009104651,0.10876125009104651,0.9635258093180489,binomial,1.0,4,4,False,nouv
629,0,0,0,0,True,0.8610060882769243,0.5742731979291119,0.5742731979291119,0.24088145232951216,binomial,1.0,1,1,False,n,1.4913062905217669,0.18938938902816768,0.18938938902816768,0.7226443569885367,binomial,1.0,3,3,False,an
620,0,0,0,0,True,1.283368700562376,0.195410322021006,0.195410322021006,0.7090524995815901,binomial,0.8333333333333334,6,5,False,adijmn,2.6810704822712803,0.004827808714936419,0.004827808714936419,2.316249945636271,binomial,0.9285714285714286,14,13,True,cijmns
84,0,0,0,0,True,1.2176464873270325,0.3297897058597289,0.3297897058597289,0.4817629046590245,binomial,1.0,2,2,False,ns,1.925268142428387,0.06245867090055319,0.06245867090055319,1.2044072616475612,binomial,1.0,5,5,False,imn
788,0,0,0,0,True,-1.6425128481997953,1.0,1.0,-0.0,binomial,0.0,2,0,False,t,1.925268142428387,0.06245867090055319,0.06245867090055319,1.2044072616475612,binomial,1.0,5,5,False,acw
746,0,0,0,0,True,-0.30042588487118127,0.7899068732061715,0.7899068732061715,0.10242410723702852,binomial,0.5,4,2,False,ampr,0.749188514732638,0.3652135658056703,0.3652135658056703,0.4374530990317054,binomial,0.7142857142857143,7,5,False,amr
271,0,0,0,0,True,1.4913062905217669,0.18938938902816768,0.18938938902816768,0.7226443569885367,binomial,1.0,3,3,False,ijn,1.4913062905217669,0.18938938902816768,0.18938938902816768,0.7226443569885367,binomial,1.0,3,3,False,cns
87,0,0,0,0,True,-0.367945061729259,0.7833602721215492,0.7833602721215492,0.10603845734251469,binomial,0.5,6,3,False,cdm,2.5830182648307725,0.006793083126169434,0.006793083126169434,2.16793307096561,binomial,1.0,9,9,True,kmuv
457,0,0,0,0,True,-1.1614319731481055,1.0,1.0,-0.0,binomial,0.0,1,0,False,l,0.323651131338681,0.6105903395228514,0.6105903395228514,0.21425007118885978,binomial,0.6666666666666666,3,2,False,clm
619,0,0,0,0,True,-1.6925790460750219,0.9860152417752678,0.9860152417752678,0.006116371704091408,binomial,0.2,5,1,False,deirt,1.925268142428387,0.06245867090055319,0.06245867090055319,1.2044072616475612,binomial,1.0,5,5,False,cin
